SOURCE_RECORD_ID,TITLE_ID,CANONICAL_TITLE_ID,TITLE_NAME,AUTHOR_NAME,CANONICAL_AUTHORITY,CURRENT_OPERATIONAL_AUTHORITY,LAST_PROVEN_GOVERNED_STAGE,PROJECTED_STAGE,PROJECTED_SUBSTAGE,COMMERCIAL_GATE_STATUS,EDITORIAL_GATE_STATUS,BLOCKING_TRANSITION,NEXT_GOVERNED_ACTION,WAITING_ON,WAITING_REASON,WAITING_STARTED_AT,TIMER_VALUE,CURRENT_ARTIFACT,ARTIFACT_AUTHORITY,RECONCILIATION_STATUS,STAGE_TRUST,WAITING_ON_TRUST,TIMER_TRUST,ARTIFACT_TRUST,NEXT_GOVERNED_ACTION_TRUST,FINAL_TRUST_CLASSIFICATION
W1-138,fdee73e4-b389-f111-ab10-6045bdd69678,fdee73e4-b389-f111-ab10-6045bdd69678,More Than A Village,Carolyn Booker-Pierce,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-139,83c2a2e6-b389-f111-ab10-6045bdd69738,83c2a2e6-b389-f111-ab10-6045bdd69738,Naughty Tales,Jaylonna Stevette,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-140,a05f72d0-c27a-f111-ab0f-6045bdd69738,a05f72d0-c27a-f111-ab0f-6045bdd69738,Naughty Tales,Jaylonna Stevette,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-141,992156cd-c37a-f111-ab0f-00224820105b,992156cd-c37a-f111-ab0f-00224820105b,Peaches Can Do It!,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-142,f78be1e6-b389-f111-ab10-000d3a14673b,f78be1e6-b389-f111-ab10-000d3a14673b,Pretty Wings,Natasha Gilchrest,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-143,52e06ae6-b389-f111-ab10-7c1e525b15c2,52e06ae6-b389-f111-ab10-7c1e525b15c2,Pretty Wings,Natasha Gilchrest,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-144,c7a6c7e3-b389-f111-ab10-000d3a9eacee,c7a6c7e3-b389-f111-ab10-000d3a9eacee,Rhyming It up with Church Stuff,Juanita Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-145,87c2a2e6-b389-f111-ab10-6045bdd69738,87c2a2e6-b389-f111-ab10-6045bdd69738,Rhyming It up with Church Stuff,Juanita Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-146,d5f603d3-c27a-f111-ab0f-000d3a14673b,d5f603d3-c27a-f111-ab0f-000d3a14673b,Rhyming It up with Church Stuff,Junaita Travis,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-147,a01a04cd-c27a-f111-ab0f-000d3a14673b,a01a04cd-c27a-f111-ab0f-000d3a14673b,She,Darlene Carson,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-148,8a8fefe6-b389-f111-ab10-00224820105b,8a8fefe6-b389-f111-ab10-00224820105b,Speech Therapy Works!,Cynthia Sloan,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-149,cda6c7e3-b389-f111-ab10-000d3a9eacee,cda6c7e3-b389-f111-ab10-000d3a9eacee,The Celestial Advantage,Obadiah Harris,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-150,fc8be1e6-b389-f111-ab10-000d3a14673b,fc8be1e6-b389-f111-ab10-000d3a14673b,The Conquest of Azenga,Iyorwuese Hagher,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-151,8bdea4e3-b389-f111-ab10-6045bdd69435,8bdea4e3-b389-f111-ab10-6045bdd69435,The Conquest of Azenga,Iyorwuese Hagher,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-152,8d8fefe6-b389-f111-ab10-00224820105b,8d8fefe6-b389-f111-ab10-00224820105b,The Doctrine of Last Things,Obadiah Harris,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-153,1fef73e4-b389-f111-ab10-6045bdd69678,1fef73e4-b389-f111-ab10-6045bdd69678,The Doctrine of Last Things,Obadiah Harris,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-154,f96286cf-c37a-f111-ab0f-000d3a14673b,f96286cf-c37a-f111-ab0f-000d3a14673b,The Doctrine of Last Things,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-155,b67835ca-c37a-f111-ab0f-6045bdd69678,b67835ca-c37a-f111-ab0f-6045bdd69678,"The Essence of Life, Love Letters to Christ",Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-156,fd8be1e6-b389-f111-ab10-000d3a14673b,fd8be1e6-b389-f111-ab10-000d3a14673b,The Fight for the Promiseland,Cheryl Cook,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-157,8cc2a2e6-b389-f111-ab10-6045bdd69738,8cc2a2e6-b389-f111-ab10-6045bdd69738,The Flame,Dennis Brown,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-158,968fefe6-b389-f111-ab10-00224820105b,968fefe6-b389-f111-ab10-00224820105b,The I Am in Me,Tekisha Wimbush,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-159,e8c1cae9-b389-f111-ab10-6045bdd69435,e8c1cae9-b389-f111-ab10-6045bdd69435,The I Am in Me,Tekisha Wimbush,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-160,0b6386cf-c37a-f111-ab0f-000d3a14673b,0b6386cf-c37a-f111-ab0f-000d3a14673b,The I Am in Me,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-161,e9c1cae9-b389-f111-ab10-6045bdd69435,e9c1cae9-b389-f111-ab10-6045bdd69435,The I Am in Me Part 2,Tekisha Wimbush,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-162,8fc2a2e6-b389-f111-ab10-6045bdd69738,8fc2a2e6-b389-f111-ab10-6045bdd69738,The I Am in Me Part 2,Tekisha Wimbush,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-163,3d37c9d0-c37a-f111-ab0f-6045bdd69678,3d37c9d0-c37a-f111-ab0f-6045bdd69678,The I Am in Me Part 2,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-164,0b2ac7e9-b389-f111-ab10-000d3a9eacee,0b2ac7e9-b389-f111-ab10-000d3a9eacee,The Journey,Rosetta Perry,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-165,18e01ad3-c27a-f111-ab0f-6045bdd69678,18e01ad3-c27a-f111-ab0f-6045bdd69678,The Little Girl with the Plow,Chistina Chislom,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-166,978fefe6-b389-f111-ab10-00224820105b,978fefe6-b389-f111-ab10-00224820105b,The Little Girl with the Plow!,Christina Chislom,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-167,95e16ae6-b389-f111-ab10-7c1e525b15c2,95e16ae6-b389-f111-ab10-7c1e525b15c2,The Little Girl with the Plow!,Christina Chislom,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-168,a12556cd-c37a-f111-ab0f-00224820105b,a12556cd-c37a-f111-ab0f-00224820105b,The Little Girl with the Plow!,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-169,8f5f72d0-c27a-f111-ab0f-6045bdd69738,8f5f72d0-c27a-f111-ab0f-6045bdd69738,The Never Before Told Story of the Gelatin Monster,Nicky Williams,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-170,06c2cae9-b389-f111-ab10-6045bdd69435,06c2cae9-b389-f111-ab10-6045bdd69435,The Paper Champ,Felix Catheline,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-171,3ee961cd-c37a-f111-ab0f-7c1e525b15c2,3ee961cd-c37a-f111-ab0f-7c1e525b15c2,What Goes up Must Come down Let's Face It,Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-172,1b2ac7e9-b389-f111-ab10-000d3a9eacee,1b2ac7e9-b389-f111-ab10-000d3a9eacee,You're Still Not Crazy,Carolyn Booker-Pierce,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-173,b50f6fd3-c27a-f111-ab0f-6045bdd69435,b50f6fd3-c27a-f111-ab0f-6045bdd69435,"Your brain has too much what, mommy",Essence Unique,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-174,236386cf-c37a-f111-ab0f-000d3a14673b,236386cf-c37a-f111-ab0f-000d3a14673b,"Your Brain Has Too Much What, Mommy??",Author pending,DUPLICATE_RECORD,FALSE,DATA_GAP,DATA_GAP,DATA_GAP,NOT_APPLICABLE,NOT_APPLICABLE,NONCURRENT_RECORD_SUPPRESSION,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,NONCANONICAL_SUPPRESSED
W1-175,39515cd9-7a8a-f111-ab10-000d3a1a9efa,39515cd9-7a8a-f111-ab10-000d3a1a9efa,JM1 Duplicate Proof 20260727173641,JM1 Duplicate20260727173641,CANONICAL_PUBLISHED_TITLE,TRUE,POST_PUBLICATION,POST_PUBLICATION,POST_PUBLICATION_STEWARDSHIP,NOT_APPLICABLE,NOT_APPLICABLE,NONE,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,TRUSTED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,LEGACY_GOVERNED_EXCEPTION
W1-176,81c81786-4889-f111-ab10-000d3a14673b,81c81786-4889-f111-ab10-000d3a14673b,JM1 Preview Synthetic Artifact A,JM1 Preview Author A,CANONICAL_PUBLISHED_TITLE,TRUE,POST_PUBLICATION,POST_PUBLICATION,POST_PUBLICATION_STEWARDSHIP,NOT_APPLICABLE,NOT_APPLICABLE,NONE,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,TRUSTED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,LEGACY_GOVERNED_EXCEPTION
W1-177,8de10c93-4a89-f111-ab10-7c1e525b15c2,8de10c93-4a89-f111-ab10-7c1e525b15c2,JM1 Preview Synthetic Artifact B,JM1 Preview Author B,CANONICAL_PUBLISHED_TITLE,TRUE,POST_PUBLICATION,POST_PUBLICATION,POST_PUBLICATION_STEWARDSHIP,NOT_APPLICABLE,NOT_APPLICABLE,NONE,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,TRUSTED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,LEGACY_GOVERNED_EXCEPTION
W1-178,17b02bdb-7a8a-f111-ab10-6045bdd69678,17b02bdb-7a8a-f111-ab10-6045bdd69678,JM1 Synthetic Intake Final Proof 20260727170349,JM1 SyntheticFinal20260727170349,CANONICAL_PUBLISHED_TITLE,TRUE,POST_PUBLICATION,POST_PUBLICATION,POST_PUBLICATION_STEWARDSHIP,NOT_APPLICABLE,NOT_APPLICABLE,NONE,No current governed action is outstanding,NOT_WAITING,NO_CURRENT_GOVERNED_ACTION,,NONE,DATA_GAP,NO_CURRENT_ARTIFACT_REQUIRED,CERTIFIED,TRUSTED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TRUSTED,LEGACY_GOVERNED_EXCEPTION
